customer_id,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Lifestyle,Price_Sensitivity,Brand_Consciousness,Technology_Affinity,Purchase_Frequency,Average_Order_Value,Total_Spending,Recency,Discount_Usage,Campaign_Response,Engagement_Score,Segmentation
CUST_04446,Male,No,54,No,Healthcare,0.0,Low,1.0,Cat_4,Budget,High,Low,Very Low,0.8,77.7,62.4,37.5,15.0,0,24.7,D
CUST_04447,Male,Yes,43,Yes,Engineer,4.0,High,,Cat_6,Casual,Medium,Very High,Very High,16.7,320.4,5355.3,3.8,18.7,1,96.7,A
CUST_04448,Male,No,39,No,Healthcare,3.0,Low,3.0,Cat_6,Budget,High,Low,Medium,10.2,90.1,919.6,16.3,63.6,0,52.1,C
CUST_04449,Female,Yes,36,No,Healthcare,0.0,Average,3.0,Cat_6,Casual,High,High,High,13.3,163.9,2175.7,13.2,31.8,0,72.3,B
CUST_04450,Female,No,34,Yes,Marketing,3.0,Low,5.0,Cat_6,Budget,High,Medium,Medium,8.1,81.6,659.1,14.3,41.5,0,62.8,C
CUST_04451,Female,No,52,Yes,Artist,8.0,Average,1.0,Cat_3,,Medium,High,Medium,11.7,195.6,2290.9,13.4,16.0,0,60.2,B
CUST_04452,Male,Yes,28,Yes,Artist,3.0,High,1.0,Cat_6,Luxury,High,High,Medium,12.3,134.6,1656.1,19.4,22.6,0,82.1,B
CUST_04453,Male,No,32,Yes,Homemaker,1.0,Low,4.0,Cat_6,Casual,Very High,Medium,Medium,4.7,100.9,477.5,9.7,37.5,0,40.5,C
CUST_04454,Male,No,27,Yes,Artist,0.0,Low,3.0,Cat_1,Casual,High,Low,High,8.7,84.6,737.4,20.8,50.1,0,68.4,C
CUST_04455,Female,Yes,69,No,Lawyer,1.0,Average,2.0,Cat_4,Casual,High,Low,Low,6.4,10.0,64.3,31.9,25.2,0,36.4,D
CUST_04456,Female,Yes,58,Yes,Engineer,9.0,High,1.0,Cat_6,Luxury,Low,Very High,Very High,11.8,403.1,4763.6,7.1,18.7,1,85.7,A
CUST_04457,Female,Yes,37,No,Artist,2.0,Average,4.0,Cat_1,Budget,Very High,Low,Low,7.3,47.5,347.3,17.5,53.4,0,43.3,C
CUST_04458,Female,Yes,33,No,Engineer,6.0,High,1.0,Cat_6,Luxury,Medium,Very High,High,12.5,292.4,3666.1,6.9,13.1,1,96.4,A
CUST_04459,Female,Yes,39,Yes,Engineer,3.0,Low,3.0,Cat_5,Active,Medium,High,High,15.3,140.1,2140.7,7.8,23.1,0,89.8,B
CUST_04460,Male,Yes,36,No,Entertainment,4.0,Low,3.0,Cat_6,Active,Medium,Medium,High,6.6,139.1,915.2,9.1,33.6,1,85.7,B
CUST_04461,Female,No,57,Yes,Artist,1.0,Average,1.0,Cat_3,Luxury,Medium,High,Medium,8.5,190.8,1618.6,16.5,12.6,0,87.8,B
CUST_04462,Male,No,51,No,Engineer,2.0,High,2.0,Cat_3,Luxury,Low,High,Medium,7.3,141.7,1038.6,4.9,34.9,1,75.7,B
CUST_04463,Male,Yes,37,No,Homemaker,2.0,Average,1.0,,Budget,High,Low,Low,6.1,40.8,247.4,47.2,14.0,1,15.9,D
CUST_04464,Female,Yes,61,Yes,Executive,6.0,High,4.0,Cat_6,Luxury,Low,Very High,Medium,11.0,307.0,3367.1,7.2,13.7,1,89.0,A
CUST_04465,Female,No,33,No,Marketing,0.0,Low,4.0,Cat_1,Casual,High,Low,High,6.7,89.8,598.7,19.1,49.3,1,47.0,C
CUST_04466,Female,No,40,Yes,Artist,4.0,Average,3.0,Cat_3,Casual,High,High,High,14.7,167.7,2460.3,15.0,33.1,1,82.7,B
CUST_04467,Female,No,48,Yes,Artist,7.0,High,3.0,Cat_4,Luxury,Low,Very High,Very High,17.9,312.7,5585.0,6.9,19.7,1,83.8,A
CUST_04468,Female,Yes,43,Yes,Executive,6.0,High,2.0,Cat_6,Active,Low,Very High,Very High,17.4,236.5,4111.5,6.4,13.8,1,89.2,A
CUST_04469,Male,Yes,41,No,Lawyer,1.0,Low,1.0,Cat_6,Budget,High,Low,Very Low,3.6,41.4,149.2,28.4,14.2,0,37.8,D
CUST_04470,Female,Yes,57,Yes,Healthcare,0.0,Low,1.0,Cat_4,Budget,Very High,Low,Very Low,1.4,99.0,137.2,39.9,10.1,0,26.4,D
CUST_04471,Female,Yes,43,No,Lawyer,2.0,Low,2.0,Cat_4,Casual,High,Very Low,Low,3.6,23.0,81.8,39.1,7.3,0,25.8,D
CUST_04472,Female,Yes,49,Yes,Healthcare,1.0,Average,3.0,Cat_6,Budget,High,Low,Very Low,3.7,37.4,136.9,17.9,24.2,0,32.0,D
CUST_04473,Female,Yes,46,Yes,Doctor,7.0,Average,1.0,Cat_6,Active,Low,Very High,Very High,15.8,256.0,4043.2,6.3,12.7,0,100.0,A
CUST_04474,Male,Yes,32,Yes,Engineer,5.0,Average,5.0,Cat_6,Active,Low,Medium,High,13.7,146.7,2014.1,6.5,21.5,1,72.8,B
CUST_04475,Male,Yes,37,No,Artist,1.0,Low,2.0,Cat_7,Casual,High,Low,Medium,9.3,86.7,802.4,16.4,53.2,1,59.8,C
CUST_04476,Male,Yes,40,Yes,Entertainment,3.0,Average,3.0,Cat_6,Active,Medium,Medium,High,15.1,189.4,2856.8,12.6,38.9,0,86.5,B
CUST_04477,Female,Yes,37,Yes,Artist,1.0,Average,2.0,Cat_6,Casual,High,High,High,10.8,118.6,1274.9,10.0,19.2,0,73.4,B
CUST_04478,Male,Yes,25,No,Artist,8.0,Average,5.0,Cat_3,Active,Medium,Medium,High,10.7,168.1,1790.3,9.4,38.0,1,70.1,B
CUST_04479,Male,No,41,Yes,Engineer,3.0,High,3.0,Cat_3,Active,Medium,High,Medium,8.2,106.6,871.6,13.5,34.4,0,47.1,B
CUST_04480,Male,Yes,28,Yes,Engineer,9.0,Low,1.0,Cat_6,Casual,High,Medium,High,6.2,161.6,1009.0,14.4,36.5,0,68.2,B
CUST_04481,Male,Yes,47,No,Engineer,8.0,High,,Cat_6,Luxury,Low,Very High,Very High,15.1,205.8,3113.0,3.3,18.4,0,86.7,A
CUST_04482,Male,Yes,36,No,Entertainment,2.0,Average,,Cat_3,Active,Medium,Medium,Medium,12.0,153.6,1840.8,12.2,17.4,1,77.2,B
CUST_04483,Male,Yes,32,No,Artist,2.0,Average,1.0,Cat_6,Active,Medium,High,Medium,13.6,160.9,2191.1,13.4,21.0,0,71.3,B
CUST_04484,Male,Yes,40,No,Healthcare,4.0,Average,3.0,Cat_6,Active,Medium,Medium,Medium,6.2,212.0,1312.8,17.8,20.6,1,,B
CUST_04485,Female,Yes,46,Yes,Executive,9.0,Average,3.0,Cat_4,Luxury,Low,Very High,Very High,18.3,294.1,5379.1,3.1,20.6,1,86.9,A
CUST_04486,Female,No,35,No,Homemaker,,Low,3.0,Cat_6,Budget,Very High,Medium,Low,9.3,115.6,1071.1,7.4,40.6,0,33.3,C
CUST_04487,Female,No,52,Yes,Engineer,3.0,Average,1.0,Cat_6,Active,Low,Very High,Very High,13.2,230.6,3044.0,4.7,12.2,0,88.5,A
CUST_04488,Male,Yes,25,Yes,Engineer,,Average,2.0,Cat_6,Casual,Medium,High,Medium,15.1,177.2,2683.5,8.3,28.6,1,69.6,B
CUST_04489,Female,Yes,31,No,Artist,0.0,Low,2.0,Cat_6,Budget,High,Low,Medium,12.3,118.4,1453.1,16.9,50.9,1,40.5,C
CUST_04490,Male,Yes,31,Yes,Healthcare,5.0,High,1.0,Cat_3,Casual,Medium,High,High,11.4,170.2,1938.6,14.4,20.6,0,87.7,B
CUST_04491,Male,Yes,38,Yes,Engineer,7.0,Low,,Cat_6,Active,Low,High,Medium,17.2,155.0,2660.3,10.7,37.8,0,67.8,B
CUST_04492,Male,Yes,27,Yes,Marketing,0.0,Average,3.0,Cat_7,Casual,High,Low,Medium,5.0,68.9,345.6,19.1,49.5,0,48.9,C
CUST_04493,Male,No,35,Yes,Entertainment,6.0,Low,2.0,Cat_6,Casual,Medium,Medium,High,13.6,128.8,1751.3,8.5,25.1,0,,B
CUST_04494,Male,No,33,No,Healthcare,3.0,Low,5.0,Cat_6,Budget,High,Medium,Low,13.4,72.4,966.7,24.8,45.4,0,52.1,C
CUST_04495,Male,Yes,32,No,Healthcare,0.0,Low,4.0,Cat_6,Budget,Very High,Low,Medium,6.5,60.9,395.6,14.5,52.3,0,75.5,C
CUST_04496,Female,No,21,Yes,Homemaker,0.0,Average,3.0,Cat_6,Casual,High,Low,Medium,4.9,71.3,350.7,17.3,52.3,0,61.3,C
CUST_04497,Female,Yes,35,Yes,Entertainment,4.0,Low,3.0,Cat_5,Active,Medium,High,High,10.3,210.8,2162.5,8.8,41.9,1,88.4,B
CUST_04498,Female,Yes,45,Yes,Engineer,5.0,Average,2.0,Cat_6,Casual,Low,Very High,High,19.0,344.2,6555.2,11.2,14.8,1,88.8,A
CUST_04499,Female,Yes,31,No,Healthcare,5.0,Average,2.0,Cat_5,Active,Low,High,High,7.7,157.1,1212.1,13.0,32.5,1,65.9,B
CUST_04500,Female,Yes,25,Yes,Artist,4.0,Low,3.0,Cat_6,Active,Low,Medium,High,14.8,126.1,1861.1,18.3,30.8,1,70.4,B
CUST_04501,Female,No,57,Yes,Entertainment,3.0,Average,2.0,Cat_6,Casual,Medium,Medium,Medium,12.0,196.8,2367.5,18.2,29.2,1,80.7,B
CUST_04502,Male,Yes,32,Yes,Artist,0.0,Low,4.0,Cat_6,Casual,Medium,High,High,9.5,152.5,1455.4,10.9,23.7,0,74.9,B
CUST_04503,Female,Yes,50,Yes,Artist,6.0,Low,3.0,Cat_6,Active,Low,Medium,High,13.2,173.8,2293.6,9.9,27.3,0,56.5,B
CUST_04504,Male,Yes,43,No,Engineer,4.0,Average,1.0,Cat_4,Casual,Low,Very High,Very High,15.1,240.2,3627.8,8.9,11.4,0,89.7,A
CUST_04505,Male,Yes,26,No,Engineer,2.0,Low,5.0,Cat_6,Casual,Medium,Medium,Medium,12.5,176.9,2218.0,9.6,27.8,1,92.9,B
CUST_04506,Male,Yes,32,Yes,Entertainment,4.0,Low,4.0,Cat_3,Active,Medium,High,High,14.7,184.5,2719.6,8.5,21.4,1,,B
CUST_04507,Male,Yes,22,Yes,Healthcare,0.0,Low,4.0,Cat_1,Casual,Very High,Low,Medium,3.1,76.4,233.1,18.8,66.6,0,,C
CUST_04508,Male,Yes,32,Yes,Lawyer,6.0,High,4.0,Cat_6,Active,Low,Very High,High,18.3,294.9,5405.1,9.0,24.8,1,96.9,A
CUST_04509,Male,No,39,No,Entertainment,5.0,Average,6.0,Cat_5,Casual,Medium,High,Medium,10.8,189.1,2033.6,12.8,36.4,1,66.0,B
CUST_04510,Male,No,50,No,Homemaker,3.0,Low,,Cat_6,Budget,Very High,Low,Very Low,2.4,112.5,270.9,50.3,17.5,0,37.0,D
CUST_04511,Female,Yes,59,No,Executive,11.0,Average,1.0,Cat_6,Active,Low,Very High,Very High,15.4,354.3,5471.5,5.4,20.4,1,88.7,A
CUST_04512,Male,No,47,Yes,Artist,3.0,Average,3.0,Cat_6,Casual,Medium,Medium,High,10.8,121.6,1318.6,9.4,28.0,1,61.8,B
CUST_04513,Female,Yes,46,Yes,Executive,4.0,High,4.0,Cat_4,Luxury,Low,High,High,18.9,230.7,4356.2,7.6,15.3,1,96.9,A
CUST_04514,Female,Yes,21,Yes,Artist,2.0,Low,2.0,Cat_6,Budget,High,Low,Low,9.9,112.2,1109.9,17.7,49.4,0,51.2,C
CUST_04515,Female,Yes,45,Yes,Engineer,5.0,Average,1.0,Cat_3,Active,Medium,Medium,High,12.7,174.4,2208.2,12.8,20.6,0,84.1,B
CUST_04516,Male,Yes,33,Yes,Entertainment,3.0,Average,,Cat_6,,High,High,High,7.9,190.4,1509.3,4.5,26.1,0,72.2,B
CUST_04517,Male,Yes,36,Yes,Healthcare,3.0,Average,4.0,Cat_3,Luxury,Low,Medium,Medium,10.5,165.5,1732.5,13.6,21.1,0,75.5,B
CUST_04518,Male,Yes,63,No,Artist,0.0,Low,2.0,Cat_4,Budget,High,Low,Low,4.1,41.4,170.1,36.4,13.9,0,24.9,D
CUST_04519,Male,Yes,56,No,Artist,8.0,High,4.0,Cat_2,Active,Low,Very High,Very High,18.5,326.0,6035.2,2.1,18.0,1,90.6,A
CUST_04520,Male,No,38,Yes,Engineer,6.0,Average,3.0,,Casual,Low,Very High,Very High,19.4,378.9,7335.6,3.5,16.7,1,89.0,A
CUST_04521,Male,No,42,Yes,Lawyer,2.0,Low,3.0,Cat_6,Budget,High,Low,Low,2.5,51.5,131.2,18.4,0.0,0,37.7,D
CUST_04522,Male,Yes,36,Yes,Artist,8.0,Average,2.0,Cat_3,Luxury,Low,Medium,High,18.4,120.2,2205.5,10.6,28.0,0,66.9,B
CUST_04523,Female,No,42,No,Homemaker,0.0,Low,1.0,Cat_6,Budget,High,Low,Low,2.8,61.6,171.9,8.7,7.2,0,22.9,D
CUST_04524,Male,No,42,Yes,Engineer,0.0,High,3.0,Cat_5,Active,Low,High,Medium,13.2,152.0,2011.6,13.3,31.5,0,51.8,B
CUST_04525,Male,No,23,No,Marketing,1.0,Low,5.0,Cat_6,Eco-conscious,High,Medium,Medium,7.3,109.5,797.4,12.4,39.9,1,41.9,C
CUST_04526,Female,Yes,31,No,Engineer,7.0,Average,5.0,Cat_6,Casual,Low,High,Medium,9.7,136.5,1325.5,12.4,35.0,1,65.7,B
CUST_04527,Male,No,18,Yes,Healthcare,2.0,Low,2.0,Cat_1,Eco-conscious,High,Low,Medium,5.5,79.0,436.0,12.8,50.0,0,48.4,C
CUST_04528,Female,No,43,Yes,Homemaker,2.0,Low,1.0,Cat_6,Casual,High,Low,Very Low,4.5,40.9,185.0,40.1,3.2,0,14.1,D
CUST_04529,Male,Yes,39,No,Healthcare,2.0,Average,2.0,,Luxury,Low,High,High,9.5,168.4,1596.2,16.7,20.2,1,58.6,B
CUST_04530,Male,No,43,Yes,Doctor,1.0,Average,3.0,Cat_6,Luxury,Low,High,High,14.6,269.3,3943.8,6.2,25.5,1,86.4,A
CUST_04531,Male,Yes,36,Yes,Engineer,8.0,Average,4.0,Cat_6,Casual,High,High,High,10.6,118.1,1257.4,13.4,32.1,1,72.8,B
CUST_04532,Female,Yes,69,Yes,Artist,4.0,High,2.0,Cat_6,Luxury,Low,High,Very High,16.7,290.5,4854.7,10.2,17.6,1,77.6,A
CUST_04533,Male,No,56,Yes,Engineer,9.0,High,2.0,,Luxury,Medium,Very High,High,19.6,253.1,4970.3,2.9,16.3,1,84.8,A
CUST_04534,Female,Yes,38,Yes,Healthcare,4.0,Average,4.0,Cat_6,Casual,Low,Medium,Medium,7.9,163.4,1292.4,14.1,34.4,0,58.1,B
CUST_04535,Male,Yes,38,Yes,Engineer,3.0,High,1.0,Cat_6,Active,High,High,High,11.0,162.9,1783.9,14.2,30.3,0,61.8,B
CUST_04536,Female,Yes,42,Yes,Entertainment,3.0,Average,3.0,Cat_3,Active,Low,High,Medium,11.1,138.8,1537.6,8.1,35.5,1,78.4,B
CUST_04537,Male,Yes,37,Yes,Entertainment,,High,4.0,Cat_6,,Medium,High,High,10.6,141.0,1492.2,9.8,41.6,0,81.4,B
CUST_04538,Female,No,18,Yes,Homemaker,3.0,Low,1.0,Cat_6,Budget,High,Medium,High,7.7,90.2,697.1,14.5,52.4,1,64.9,C
CUST_04539,Male,Yes,53,Yes,Executive,6.0,Average,3.0,Cat_6,Luxury,Low,Very High,Very High,19.2,279.4,5358.5,11.0,15.4,1,91.7,A
CUST_04540,Male,Yes,47,No,Lawyer,6.0,High,2.0,Cat_6,Luxury,Low,High,Very High,23.1,168.8,3895.4,9.4,12.4,0,89.2,A
CUST_04541,Female,No,40,No,Engineer,,High,3.0,Cat_4,Luxury,Low,High,High,18.0,299.4,5385.2,9.5,19.4,1,98.3,A
CUST_04542,Female,Yes,40,No,Entertainment,3.0,Average,2.0,Cat_6,Casual,Medium,High,Medium,9.5,142.6,1355.2,12.2,39.7,1,68.5,B
CUST_04543,Female,Yes,27,Yes,Executive,7.0,Average,2.0,Cat_6,Luxury,Low,Very High,Very High,13.6,363.9,4943.0,7.2,19.6,1,85.2,A
CUST_04544,Female,Yes,32,Yes,Engineer,5.0,Average,3.0,Cat_3,Casual,Medium,High,Medium,16.0,164.3,2626.1,12.6,29.2,1,66.4,B
CUST_04545,Female,Yes,25,No,Artist,3.0,High,1.0,Cat_5,Active,High,High,High,7.0,165.5,1157.1,15.5,47.1,0,81.6,B
CUST_04546,Female,Yes,27,Yes,Artist,3.0,Low,,Cat_6,Casual,High,Low,Medium,4.2,91.6,380.6,13.2,53.3,1,58.4,C
CUST_04547,Male,Yes,53,Yes,Lawyer,7.0,Average,3.0,,Active,Low,High,Very High,19.9,400.6,7970.4,7.0,6.3,1,100.0,A
CUST_04548,Male,Yes,23,No,Healthcare,6.0,Low,1.0,Cat_6,Casual,High,Low,Low,7.7,76.6,589.5,22.5,39.7,0,52.0,C
CUST_04549,Female,No,34,No,Homemaker,1.0,Low,1.0,Cat_6,Budget,Very High,Medium,Low,4.6,112.5,521.0,11.9,59.1,1,53.3,C
CUST_04550,Male,Yes,33,Yes,Marketing,4.0,Low,6.0,Cat_1,,Very High,Medium,Medium,6.9,79.3,547.6,17.2,60.8,0,59.0,C
CUST_04551,Female,No,38,Yes,Lawyer,3.0,Low,2.0,Cat_6,Budget,High,Very Low,Very Low,3.6,57.1,203.9,22.7,18.6,0,29.0,D
CUST_04552,Male,Yes,31,Yes,Engineer,3.0,High,1.0,Cat_6,Luxury,Medium,High,Very High,23.7,329.0,7795.9,6.6,9.2,1,88.5,A
CUST_04553,Male,Yes,44,Yes,Executive,10.0,High,2.0,Cat_6,Luxury,Medium,Very High,Very High,16.3,292.7,4769.2,8.9,4.4,1,97.6,A
CUST_04554,Female,No,41,Yes,Homemaker,1.0,Low,1.0,Cat_4,Casual,High,Very Low,Low,2.1,63.8,132.6,36.2,9.9,0,29.9,D
CUST_04555,Female,Yes,30,Yes,Entertainment,0.0,Low,2.0,Cat_3,Active,Medium,Medium,High,13.6,170.8,2320.5,14.3,23.5,0,89.1,B
CUST_04556,Male,No,24,No,Entertainment,6.0,High,3.0,Cat_6,Active,Medium,High,High,11.8,210.1,2486.4,12.3,24.9,0,95.0,B
CUST_04557,Female,Yes,21,No,Homemaker,0.0,Low,2.0,Cat_6,Budget,Very High,Low,High,7.2,101.3,730.5,16.0,58.4,0,49.4,C
CUST_04558,Female,Yes,30,No,Artist,1.0,Low,3.0,Cat_7,Casual,High,Low,Low,6.4,114.5,728.5,24.4,40.7,0,50.8,C
CUST_04559,Female,No,85,Yes,Artist,1.0,Low,2.0,Cat_6,Budget,High,Low,Very Low,2.6,70.0,184.6,12.3,12.0,0,24.9,D
CUST_04560,Female,Yes,44,No,Healthcare,0.0,Low,3.0,Cat_6,Budget,Very High,Very Low,Low,3.1,62.1,195.2,47.3,14.0,0,23.2,D
CUST_04561,Female,Yes,39,No,Homemaker,1.0,Average,3.0,Cat_7,Budget,High,Low,Low,6.6,87.3,578.6,13.1,52.3,0,,C
CUST_04562,Male,Yes,37,Yes,Artist,2.0,High,1.0,Cat_3,Active,Medium,High,Medium,12.1,182.7,2210.0,14.3,27.5,1,53.7,B
CUST_04563,Female,Yes,52,No,Artist,0.0,Average,1.0,Cat_5,Budget,Very High,Low,Very Low,2.1,87.6,182.2,29.3,19.3,0,14.1,D
CUST_04564,Female,No,64,Yes,Engineer,,Average,2.0,Cat_6,Luxury,Low,Very High,High,18.2,330.6,6027.3,8.0,16.2,1,99.3,A
CUST_04565,Female,No,39,Yes,Engineer,3.0,Average,1.0,Cat_6,Active,Medium,Very High,Very High,16.1,333.0,5374.4,9.7,13.7,0,92.0,A
CUST_04566,Female,Yes,73,No,Healthcare,1.0,Low,2.0,Cat_6,Casual,Very High,Low,Low,7.6,65.5,500.2,41.6,13.4,0,39.0,D
CUST_04567,Female,No,51,No,Executive,5.0,Average,2.0,Cat_6,Active,Low,High,High,18.4,228.3,4200.5,4.1,14.7,1,94.8,A
CUST_04568,Female,No,30,Yes,Doctor,6.0,Average,1.0,Cat_6,Luxury,Low,Very High,Medium,18.4,252.7,4660.9,6.9,14.7,1,93.6,A
CUST_04569,Female,Yes,60,Yes,Doctor,7.0,High,2.0,Cat_6,Casual,Low,Very High,High,14.3,255.3,3657.8,5.3,10.4,1,79.3,A
CUST_04570,Female,No,52,Yes,Lawyer,2.0,Low,3.0,Cat_5,Budget,Very High,Low,Low,3.0,83.2,250.0,38.3,8.3,0,30.7,D
CUST_04571,Female,Yes,35,Yes,Engineer,5.0,Low,4.0,Cat_6,Active,High,Medium,Medium,7.1,156.2,1101.3,13.6,43.0,0,87.5,B
CUST_04572,Male,Yes,19,No,Marketing,2.0,Low,2.0,Cat_6,Casual,Very High,Medium,Low,11.6,111.4,1292.3,12.2,24.7,1,66.3,C
CUST_04573,Male,Yes,66,Yes,Doctor,8.0,High,3.0,Cat_2,Active,Medium,High,Very High,17.4,318.5,5544.9,8.6,12.9,1,84.2,A
CUST_04574,Female,Yes,34,No,Homemaker,1.0,Average,6.0,Cat_1,Budget,High,Low,Medium,7.0,66.1,460.0,10.8,42.5,0,44.1,C
CUST_04575,Male,No,18,Yes,Artist,2.0,Average,3.0,Cat_7,Budget,High,Low,Low,7.3,84.2,611.4,4.3,44.2,1,46.6,C
CUST_04576,Male,Yes,39,Yes,Healthcare,2.0,Average,5.0,Cat_3,Luxury,Low,High,High,12.0,188.0,2252.8,11.6,36.0,1,,B
CUST_04577,Female,Yes,46,Yes,Artist,2.0,High,2.0,Cat_3,Casual,Medium,High,High,8.9,112.1,996.1,11.2,29.6,0,51.4,B
CUST_04578,Female,No,33,No,Executive,4.0,High,4.0,Cat_6,Luxury,Medium,High,High,16.1,290.6,4683.2,6.8,18.6,1,92.9,A
CUST_04579,Male,No,31,No,Healthcare,2.0,Low,1.0,Cat_5,,High,Low,Low,3.7,66.7,248.8,36.9,7.6,1,18.5,D
CUST_04580,Female,Yes,32,No,Artist,,Average,4.0,Cat_1,Casual,High,Low,High,2.2,117.9,260.2,11.0,60.4,0,46.8,C
CUST_04581,Male,No,41,No,Healthcare,0.0,Average,2.0,Cat_6,Budget,High,Low,Low,6.2,38.2,237.1,47.3,5.8,0,13.7,D
CUST_04582,Female,Yes,36,Yes,Entertainment,3.0,Average,2.0,Cat_3,Active,Low,High,High,12.7,115.7,1467.6,12.6,20.7,1,54.6,B
CUST_04583,Male,No,32,No,Healthcare,0.0,Low,5.0,Cat_1,Budget,Very High,Medium,Low,7.2,94.0,681.4,16.0,45.9,0,53.3,C
CUST_04584,Female,Yes,34,No,Artist,1.0,Low,6.0,Cat_7,Budget,High,Medium,Low,8.0,84.3,675.5,15.5,50.3,0,37.8,C
CUST_04585,Female,No,24,No,Marketing,2.0,Average,3.0,Cat_1,Budget,Very High,Low,Medium,8.3,124.8,1039.2,32.8,51.0,1,44.6,C
CUST_04586,Female,Yes,53,No,Homemaker,1.0,Low,4.0,Cat_6,Budget,Very High,Low,Very Low,2.6,38.5,101.4,38.9,10.9,0,14.5,D
CUST_04587,Male,Yes,33,Yes,Healthcare,3.0,High,1.0,Cat_3,Active,Medium,High,Medium,11.0,170.2,1875.4,17.7,24.4,0,62.1,B
CUST_04588,Male,Yes,34,Yes,Artist,11.0,Average,1.0,Cat_6,Active,Low,Very High,Medium,11.8,299.3,3524.3,6.9,16.7,0,78.4,A
CUST_04589,Male,Yes,24,Yes,Artist,2.0,Low,4.0,Cat_6,Budget,Very High,Low,High,3.6,55.7,200.1,5.9,25.9,0,56.1,C
CUST_04590,Male,No,31,No,Homemaker,,Low,3.0,Cat_7,Budget,Very High,Medium,Low,5.8,46.6,271.1,7.7,53.8,1,51.0,C
CUST_04591,Male,Yes,41,No,Artist,4.0,Low,,Cat_6,Active,Medium,High,High,7.7,152.1,1166.6,3.8,37.3,1,65.5,B
CUST_04592,Male,Yes,53,Yes,Doctor,,Average,1.0,Cat_6,Luxury,Low,High,Very High,14.6,358.4,5221.1,5.7,7.0,1,82.1,A
CUST_04593,Male,Yes,35,Yes,Engineer,2.0,Average,4.0,Cat_3,,Medium,High,Medium,10.4,157.4,1645.1,11.5,19.6,0,70.4,B
CUST_04594,Male,Yes,38,No,Artist,4.0,Average,3.0,Cat_6,Active,High,High,High,9.2,219.8,2030.5,10.3,17.5,1,78.0,B
CUST_04595,Male,Yes,42,No,Engineer,1.0,High,2.0,Cat_6,Active,Low,High,Medium,9.6,159.5,1531.3,11.0,26.4,1,79.6,B
CUST_04596,Female,Yes,26,No,Homemaker,2.0,Low,4.0,Cat_6,Eco-conscious,Very High,Medium,Medium,10.3,122.9,1265.9,17.7,55.0,0,32.4,C
CUST_04597,Male,Yes,34,No,Marketing,3.0,Low,4.0,Cat_6,Casual,High,Medium,Medium,9.5,80.6,766.1,23.6,63.8,1,63.3,C
CUST_04598,Female,Yes,44,Yes,Executive,8.0,High,1.0,Cat_6,Casual,Low,Very High,Medium,12.6,326.5,4100.3,8.8,12.0,0,58.1,A
CUST_04599,Male,Yes,27,Yes,Artist,2.0,High,3.0,Cat_6,Active,Low,High,Medium,12.2,135.4,1656.3,6.8,28.7,1,51.9,B
CUST_04600,Male,No,35,Yes,Artist,3.0,Average,3.0,Cat_3,Casual,Medium,High,Medium,7.8,139.7,1088.4,11.3,37.4,1,61.6,B
CUST_04601,Male,Yes,59,Yes,Executive,7.0,High,2.0,Cat_6,Luxury,Low,High,Very High,18.1,309.3,5605.8,4.4,14.1,1,84.2,A
CUST_04602,Male,Yes,19,Yes,Artist,0.0,Low,3.0,Cat_7,Eco-conscious,Very High,Low,Medium,7.0,93.5,653.2,19.1,44.0,0,53.3,C
CUST_04603,Male,No,45,No,Lawyer,2.0,Low,1.0,Cat_5,,High,Very Low,Low,3.1,22.2,69.8,14.7,18.3,0,49.0,D
CUST_04604,Female,No,43,Yes,Engineer,6.0,Average,3.0,Cat_6,Casual,Medium,High,High,13.8,153.1,2115.9,8.0,42.4,0,59.7,B
CUST_04605,Female,No,24,Yes,Healthcare,2.0,Low,4.0,Cat_7,Eco-conscious,Very High,Low,Medium,10.5,89.8,942.9,25.5,52.5,1,52.2,C
CUST_04606,Male,No,53,No,Artist,0.0,Low,2.0,,Budget,High,Low,Very Low,1.5,54.0,81.3,25.3,12.6,0,36.2,D
CUST_04607,Male,No,22,Yes,Healthcare,1.0,Average,1.0,Cat_6,Budget,Very High,Medium,High,10.0,78.5,785.9,14.8,52.5,1,27.1,C
CUST_04608,Male,No,41,Yes,Lawyer,4.0,High,1.0,,Active,Low,Very High,High,14.8,300.5,4445.9,1.0,14.1,0,82.5,A
CUST_04609,Female,No,70,Yes,Artist,3.0,Low,3.0,Cat_4,Budget,Very High,Very Low,Very Low,3.5,32.9,114.9,25.2,21.0,0,27.6,D
CUST_04610,Male,Yes,47,Yes,Entertainment,6.0,High,3.0,Cat_6,Casual,Medium,High,Medium,13.2,110.9,1463.8,6.3,26.7,1,66.6,B
CUST_04611,Male,Yes,44,No,Engineer,3.0,Average,2.0,Cat_5,Casual,Low,Medium,High,10.4,145.2,1514.1,15.2,16.1,0,61.8,B
CUST_04612,Male,Yes,48,Yes,Lawyer,7.0,Average,2.0,Cat_4,Casual,Low,High,Very High,23.8,353.4,8410.2,4.8,15.3,0,84.1,A
CUST_04613,Female,No,40,Yes,Entertainment,6.0,Average,2.0,Cat_6,Luxury,Low,Medium,Medium,16.2,229.3,3726.3,12.9,26.8,0,57.3,B
CUST_04614,Female,No,53,Yes,Artist,4.0,High,2.0,Cat_6,,Low,High,Medium,16.9,300.1,5060.2,5.7,3.8,1,92.2,A
