customer_id,Segmentation,split
CUST_03952,C,train
CUST_04786,B,train
CUST_02131,A,train
CUST_04468,A,train
CUST_03631,C,train
CUST_03838,A,train
CUST_00266,C,train
CUST_03144,B,train
CUST_03259,B,train
CUST_00834,A,train
CUST_03167,D,train
CUST_04775,B,train
CUST_03923,C,train
CUST_00134,B,train
CUST_03956,D,train
CUST_03062,A,train
CUST_02292,B,train
CUST_02065,A,train
CUST_01112,A,train
CUST_01904,A,train
CUST_02101,D,train
CUST_02762,A,train
CUST_00464,B,train
CUST_04563,D,train
CUST_02779,B,train
CUST_00889,A,train
CUST_00420,C,train
CUST_04291,B,train
CUST_04111,B,train
CUST_03864,A,train
CUST_01857,C,train
CUST_03822,B,train
CUST_00656,A,train
CUST_03588,C,train
CUST_04340,A,train
CUST_00062,B,train
CUST_01643,B,train
CUST_03831,B,train
CUST_01893,C,train
CUST_00808,D,train
CUST_03545,D,train
CUST_03234,A,train
CUST_01821,A,train
CUST_03139,B,train
CUST_00586,A,train
CUST_01741,C,train
CUST_01710,C,train
CUST_04079,C,train
CUST_03958,B,train
CUST_01678,B,train
CUST_01809,A,train
CUST_03795,A,train
CUST_02810,C,train
CUST_00991,C,train
CUST_03097,D,train
CUST_00286,A,train
CUST_04913,B,train
CUST_01211,B,train
CUST_03028,C,train
CUST_04987,C,train
CUST_00525,C,train
CUST_04662,C,train
CUST_02598,B,train
CUST_02869,B,train
CUST_01510,C,train
CUST_04469,D,train
CUST_01722,A,train
CUST_04200,C,train
CUST_03405,C,train
CUST_02981,B,train
CUST_01648,C,train
CUST_00544,C,train
CUST_00752,D,train
CUST_01607,A,train
CUST_04126,C,train
CUST_02848,A,train
CUST_02113,A,train
CUST_00695,A,train
CUST_04672,D,train
CUST_01458,C,train
CUST_03422,C,train
CUST_04969,D,train
CUST_01097,A,train
CUST_04342,A,train
CUST_01547,C,train
CUST_01044,C,train
CUST_00778,C,train
CUST_00116,D,train
CUST_01063,C,train
CUST_00630,A,train
CUST_04512,B,train
CUST_02297,A,train
CUST_03256,A,train
CUST_02305,D,train
CUST_03508,B,train
CUST_00940,B,train
CUST_02401,B,train
CUST_00655,B,train
CUST_04619,B,train
CUST_04871,B,train
CUST_01632,B,train
CUST_04495,C,train
CUST_04695,B,train
CUST_01652,B,train
CUST_00127,C,train
CUST_00959,A,train
CUST_04088,C,train
CUST_03226,D,train
CUST_01603,A,train
CUST_00395,B,train
CUST_04829,B,train
CUST_03847,D,train
CUST_02373,C,train
CUST_02774,B,train
CUST_04492,C,train
CUST_00486,D,train
CUST_04559,D,train
CUST_03840,C,train
CUST_02483,D,train
CUST_03826,A,train
CUST_02832,C,train
CUST_03228,B,train
CUST_01485,B,train
CUST_00916,B,train
CUST_04880,C,train
CUST_00598,A,train
CUST_03216,A,train
CUST_04961,B,train
CUST_01375,A,train
CUST_04004,A,train
CUST_03161,B,train
CUST_02765,A,train
CUST_01504,B,train
CUST_00693,B,train
CUST_04424,C,train
CUST_00194,C,train
CUST_02634,A,train
CUST_01481,C,train
CUST_02834,B,train
CUST_04169,B,train
CUST_02797,A,train
CUST_03901,B,train
CUST_00742,B,train
CUST_02623,B,train
CUST_02587,A,train
CUST_04318,A,train
CUST_02271,A,train
CUST_04588,A,train
CUST_04530,A,train
CUST_01752,A,train
CUST_01217,A,train
CUST_01726,A,train
CUST_01662,B,train
CUST_00155,D,train
CUST_01134,A,train
CUST_02783,D,train
CUST_04048,B,train
CUST_01827,A,train
CUST_01363,C,train
CUST_01328,C,train
CUST_02140,D,train
CUST_03048,B,train
CUST_03125,C,train
CUST_04683,D,train
CUST_00253,C,train
CUST_03786,A,train
CUST_03412,A,train
CUST_02023,D,train
CUST_02406,C,train
CUST_03273,C,train
CUST_02920,B,train
CUST_04076,B,train
CUST_04383,B,train
CUST_01109,C,train
CUST_01908,B,train
CUST_02408,A,train
CUST_00628,C,train
CUST_00450,A,train
CUST_03471,A,train
CUST_03421,C,train
CUST_00201,C,train
CUST_02344,B,train
CUST_01487,B,train
CUST_04479,B,train
CUST_04109,D,train
CUST_04480,B,train
CUST_03513,D,train
CUST_03449,B,train
CUST_02149,B,test
CUST_04733,C,test
CUST_01011,A,test
CUST_03637,D,test
CUST_02421,A,test
CUST_02918,C,test
CUST_03821,B,test
CUST_02812,C,test
CUST_00694,A,test
CUST_02037,A,test
CUST_00942,B,test
CUST_01842,B,test
CUST_00259,B,test
CUST_03715,D,test
CUST_03772,D,test
CUST_02428,D,test
CUST_01401,A,test
CUST_00369,A,test
CUST_03369,A,test
CUST_04032,B,test
CUST_00570,B,test
CUST_04461,B,test
CUST_02087,A,test
CUST_03173,A,test
CUST_04332,A,test
CUST_03656,A,test
CUST_02133,B,test
CUST_04243,C,test
CUST_02375,C,test
CUST_02993,B,test
CUST_01759,A,test
CUST_04083,C,test
CUST_00048,B,test
CUST_03994,A,test
CUST_02354,D,test
CUST_02556,D,test
CUST_02371,C,test
CUST_02067,A,test
CUST_02946,A,test
CUST_04199,B,test
CUST_04724,B,test
CUST_02825,B,test
CUST_01229,D,test
CUST_02962,B,test
CUST_04247,A,test
CUST_01806,C,test
CUST_00454,D,test
CUST_02590,C,test
CUST_04679,C,test
CUST_03191,B,test
CUST_02831,B,test
CUST_04361,A,test
CUST_00810,A,test
CUST_00855,A,test
CUST_02388,C,test
CUST_00123,B,test
CUST_04964,C,test
CUST_03966,C,test
CUST_01683,C,test
CUST_04778,B,test
CUST_01497,C,test
CUST_00017,B,test
CUST_01871,C,test
CUST_02987,A,test
CUST_00516,A,test
CUST_04422,D,test
CUST_01888,A,test
CUST_04902,B,test
CUST_03030,C,test
CUST_02921,B,test
CUST_02788,A,test
CUST_02683,A,test
CUST_02790,D,test
CUST_02870,B,test
CUST_02502,C,test
CUST_03992,A,test
CUST_00708,C,test
CUST_04543,A,test
CUST_00745,A,test
CUST_04348,B,test
CUST_00822,A,test
CUST_00627,B,test
CUST_00869,D,test
CUST_00943,C,test
CUST_01532,C,test
CUST_00523,D,test
CUST_01891,A,test
CUST_00424,B,test
CUST_04001,B,test
CUST_02857,A,test
CUST_00690,A,test
CUST_04288,B,test
CUST_01753,A,test
CUST_01808,A,test
CUST_02103,A,test
CUST_02671,C,test
CUST_01028,C,test
CUST_03308,A,test
CUST_04742,A,test
CUST_03794,C,test
CUST_04406,C,test
CUST_01414,A,test
CUST_04856,A,test
CUST_01875,C,test
CUST_00993,B,test
CUST_00293,C,test
CUST_04148,B,test
CUST_00894,B,test
CUST_01534,B,test
CUST_01579,C,test
CUST_01767,C,test
CUST_04545,B,test
CUST_01079,A,test
CUST_04990,C,test
CUST_02767,B,test
CUST_04047,B,test
CUST_01088,A,test
CUST_03803,C,test
CUST_03760,C,test
CUST_00122,D,test
CUST_04643,D,test
CUST_00720,C,test
CUST_03464,B,test
CUST_00605,A,test
CUST_01954,C,test
CUST_04547,A,test
CUST_03641,A,test
CUST_02878,A,test
CUST_03296,A,test
CUST_00927,B,test
CUST_02212,C,test
CUST_02180,B,test
CUST_03889,C,test
CUST_00330,A,test
CUST_02494,B,test
CUST_00175,C,test
CUST_01094,B,test
CUST_01137,C,test
CUST_03681,C,test
CUST_02459,B,test
CUST_04399,A,test
CUST_03655,A,test
CUST_04160,B,test
CUST_01423,A,test
CUST_04446,D,test
CUST_02070,B,test
CUST_01341,B,test
CUST_00920,A,test
CUST_01642,C,test
CUST_00297,C,test
CUST_03523,B,test
CUST_01940,A,test
CUST_02048,C,test
CUST_03752,D,test
CUST_02568,B,test
CUST_04669,C,test
CUST_03800,B,test
CUST_00069,A,test
CUST_04114,A,test
CUST_01818,C,test
CUST_02689,B,test
CUST_00988,B,test
CUST_01444,B,test
CUST_04196,A,test
CUST_02124,B,test
CUST_03555,A,test
CUST_04484,B,test
CUST_01184,D,test
CUST_00479,D,test
CUST_00066,B,test
CUST_04008,B,test
CUST_04502,B,test
CUST_04812,C,test
CUST_00459,A,test
CUST_00027,A,test
CUST_04058,A,test
CUST_02861,D,test
CUST_00815,D,test
CUST_04321,B,test
CUST_02609,C,test
CUST_00346,C,test
CUST_02633,A,test
CUST_03835,B,test
CUST_03202,B,test
CUST_04717,B,test
CUST_02449,A,test
CUST_03069,A,test
CUST_02538,A,test
CUST_00463,C,test
CUST_02721,D,test
CUST_03844,B,test
CUST_03006,C,test
CUST_03263,B,test
CUST_03538,B,test
CUST_03188,B,test
CUST_04846,B,test
CUST_04363,C,test
CUST_00878,C,test
CUST_04311,B,test
CUST_04428,A,test
CUST_04155,A,test
CUST_04569,A,test
CUST_04385,D,test
CUST_02161,C,test
CUST_02159,B,test
CUST_03968,A,test
CUST_02372,C,test
CUST_00233,B,test
CUST_00906,D,test
CUST_00472,D,test
CUST_00430,A,test
CUST_04045,B,test
CUST_02143,C,test
CUST_03542,C,test
CUST_03925,D,test
CUST_02164,C,test
CUST_02954,B,test
CUST_00029,B,test
CUST_04094,D,test
CUST_01966,B,test
CUST_04110,B,test
CUST_02228,B,test
CUST_03166,B,test
CUST_03805,B,test
CUST_03753,B,test
CUST_02776,B,test
CUST_03472,C,test
CUST_04214,A,test
CUST_02607,A,test
CUST_03411,B,test
CUST_04908,A,test
CUST_01282,C,test
CUST_01501,B,test
CUST_02246,B,test
CUST_02706,C,test
CUST_02448,A,test
CUST_01186,D,test
CUST_04009,C,test
CUST_04868,A,test
CUST_04739,B,test
CUST_04768,A,test
CUST_03875,A,test
CUST_03344,A,test
CUST_00727,A,test
CUST_01498,B,test
CUST_00596,B,test
CUST_04158,C,test
CUST_04240,B,test
CUST_02418,A,test
CUST_03326,C,test
CUST_00622,A,test
CUST_00685,D,test
CUST_04287,D,test
CUST_03729,A,test
CUST_03431,B,test
CUST_00811,D,test
CUST_04732,A,test
CUST_04854,B,test
CUST_02482,D,test
CUST_00354,A,test
CUST_00161,B,test
CUST_04936,B,test
CUST_04872,A,test
CUST_00812,C,test
CUST_02988,B,test
CUST_01931,B,test
CUST_04777,A,test
CUST_03443,A,test
CUST_02114,D,test
CUST_04549,C,test
CUST_04835,B,test
CUST_02542,C,test
CUST_03209,B,test
CUST_01674,C,test
CUST_04947,C,test
CUST_03153,C,test
CUST_01672,D,test
CUST_02968,B,test
CUST_01784,C,test
CUST_03559,A,test
CUST_01938,C,test
CUST_00120,B,test
CUST_04670,C,test
CUST_03776,D,test
CUST_01750,A,test
CUST_03373,B,test
CUST_01172,D,test
CUST_03330,C,test
CUST_00805,B,test
CUST_04926,B,test
CUST_02930,B,test
CUST_00118,A,test
CUST_03749,B,test
CUST_00954,D,test
CUST_01724,A,test
CUST_04029,C,test
CUST_04639,C,test
CUST_02465,C,test
CUST_04769,C,test
CUST_01617,D,test
CUST_00589,A,test
CUST_00932,C,test
CUST_02343,A,test
CUST_00578,D,test
CUST_02540,C,test
CUST_01405,C,test
CUST_03219,C,test
CUST_00658,B,test
CUST_04650,A,test
CUST_02676,B,test
CUST_04459,B,test
CUST_03215,A,test
CUST_01312,D,test
CUST_02862,B,test
CUST_01356,D,test
CUST_00874,B,test
CUST_04301,A,test
CUST_03743,C,test
CUST_03003,A,test
CUST_03566,C,test
CUST_03663,A,test
CUST_02933,A,test
CUST_03630,C,test
CUST_04282,C,test
CUST_00406,D,test
CUST_03342,B,test
CUST_04743,A,test
CUST_03662,B,test
CUST_04958,C,test
CUST_02576,C,test
CUST_00555,D,test
CUST_03007,D,test
CUST_00754,B,test
CUST_04314,D,test
CUST_04680,C,test
CUST_01786,D,test
CUST_03151,C,test
CUST_04257,D,test
CUST_04573,A,test
CUST_02042,B,test
CUST_03678,B,test
CUST_04782,A,test
CUST_00457,A,test
CUST_01830,B,test
CUST_01919,B,test
CUST_00012,D,test
CUST_02522,A,test
CUST_01513,D,test
CUST_04322,D,test
CUST_00763,A,test
CUST_02221,C,test
CUST_04450,C,test
CUST_01457,C,test
CUST_01104,D,test
CUST_03434,B,test
CUST_04338,D,test
CUST_03428,C,test
CUST_01640,D,test
CUST_00965,B,test
CUST_00970,B,test
CUST_02456,A,test
CUST_02569,C,test
CUST_00057,A,test
CUST_03989,B,test
CUST_03833,C,test
CUST_02983,C,test
CUST_00216,A,test
CUST_03883,D,test
CUST_04970,B,test
CUST_04587,B,test
CUST_02949,B,test
CUST_03569,C,test
CUST_03283,D,test
CUST_03897,A,test
CUST_00093,C,test
CUST_01463,A,test
CUST_01118,D,test
CUST_01041,B,test
CUST_00482,C,test
CUST_00601,A,test
CUST_04401,A,test
CUST_03413,A,test
CUST_04560,D,test
CUST_02622,D,test
CUST_04339,B,test
CUST_03029,C,test
CUST_04377,B,test
CUST_00336,A,test
CUST_03562,C,test
CUST_03891,C,test
CUST_02099,C,test
CUST_01718,C,test
CUST_00891,C,test
CUST_03095,A,test
CUST_01313,B,test
CUST_04161,B,test
CUST_00484,C,test
CUST_00748,B,test
CUST_02753,B,test
CUST_02750,C,test
CUST_02897,B,test
CUST_04486,C,test
CUST_03801,B,test
CUST_04763,C,test
CUST_02803,D,test
CUST_00180,A,test
CUST_02346,C,test
CUST_00591,A,test
CUST_01713,C,test
CUST_03124,B,test
CUST_04500,B,test
CUST_03861,C,test
CUST_02747,B,test
CUST_01950,B,test
CUST_04244,B,test
CUST_00982,C,test
CUST_01550,C,test
CUST_01223,B,test
CUST_03859,B,test
CUST_02631,C,test
CUST_03271,A,test
CUST_01465,D,test
CUST_02727,A,test
CUST_01955,D,test
CUST_03878,D,test
CUST_02912,A,test
CUST_01332,C,test
CUST_01020,A,test
CUST_03733,B,test
CUST_00130,B,test
CUST_04493,B,test
CUST_02863,D,test
CUST_04741,C,test
CUST_01493,A,test
CUST_02141,C,test
CUST_03810,A,test
CUST_04610,B,test
CUST_02251,A,test
CUST_03083,A,test
CUST_01494,A,test
CUST_01921,C,test
CUST_00185,B,test
CUST_02167,C,test
CUST_01884,C,test
CUST_02690,B,test
CUST_00129,A,test
CUST_03969,B,test
CUST_01843,B,test
CUST_02907,D,test
CUST_02528,D,test
CUST_02693,A,test
CUST_02823,C,test
CUST_03921,D,test
CUST_00550,C,test
CUST_04395,D,test
CUST_00047,B,test
CUST_03587,B,test
CUST_01829,C,test
CUST_00311,B,test
CUST_04520,A,test
CUST_01815,A,test
CUST_00612,C,test
CUST_03946,A,test
CUST_03498,D,test
CUST_01613,B,test
CUST_02466,A,test
CUST_00751,A,test
CUST_04387,D,test
CUST_04380,B,test
CUST_00359,D,test
CUST_03594,B,test
CUST_01776,B,test
CUST_02044,A,test
CUST_01277,A,test
CUST_02306,B,test
CUST_00731,A,test
CUST_02394,A,test
CUST_03843,B,test
CUST_00231,C,test
CUST_01745,B,test
CUST_01863,A,test
CUST_01308,C,test
CUST_02071,C,test
CUST_04080,A,test
CUST_03741,D,test
CUST_04274,B,test
CUST_00331,B,test
CUST_04728,C,test
CUST_00832,B,test
CUST_04638,C,test
CUST_04623,A,test
CUST_02986,D,test
CUST_04131,B,test
CUST_01067,A,test
CUST_04053,C,test
CUST_02298,A,test
CUST_02360,A,test
CUST_01086,B,test
CUST_02162,C,test
CUST_04153,C,test
CUST_03913,A,test
CUST_00580,B,test
CUST_01691,A,test
CUST_00091,A,test
CUST_04752,B,test
CUST_04208,B,test
CUST_04887,B,test
CUST_00577,A,test
CUST_01417,A,test
CUST_01922,A,test
CUST_04217,A,test
CUST_00787,B,test
CUST_03269,C,test
CUST_02425,B,test
CUST_04159,D,test
CUST_04591,B,test
CUST_00511,C,test
CUST_00740,B,test
CUST_01486,B,test
CUST_01100,B,test
CUST_04789,B,test
CUST_02979,C,test
CUST_00926,A,test
CUST_02603,C,test
CUST_03926,A,test
CUST_02210,D,test
CUST_04294,D,test
CUST_02859,A,test
CUST_01527,B,test
CUST_04218,B,test
CUST_02261,C,test
CUST_02333,C,test
CUST_02302,B,test
CUST_02820,B,test
CUST_02717,C,test
CUST_02156,A,test
CUST_03765,B,test
CUST_00006,A,test
CUST_01171,C,test
CUST_03595,B,test
CUST_03068,D,test
CUST_04309,C,test
CUST_01099,C,test
CUST_01128,B,test
CUST_04766,D,test
CUST_04942,B,test
CUST_02756,B,test
CUST_01749,C,test
CUST_01397,B,test
CUST_03149,C,test
CUST_02235,C,test
CUST_01790,B,test
CUST_02582,D,test
CUST_04378,C,test
CUST_04562,B,test
CUST_02079,D,test
CUST_00023,B,test
CUST_02761,A,test
CUST_01578,C,test
CUST_02970,B,test
CUST_03500,C,test
CUST_02666,B,test
CUST_00821,C,test
CUST_02679,A,test
CUST_03192,D,test
CUST_04408,A,test
CUST_01268,B,test
CUST_02301,C,test
CUST_01189,B,test
CUST_04365,A,test
CUST_00044,D,test
CUST_00733,C,test
CUST_01156,C,test
CUST_03970,B,test
CUST_00856,A,test
CUST_00845,A,test
CUST_03531,B,test
CUST_04285,B,test
CUST_00958,A,test
CUST_02225,A,test
CUST_01164,C,test
CUST_04934,B,test
CUST_03957,D,test
CUST_01284,A,test
CUST_04211,A,test
CUST_01697,A,test
CUST_00142,A,test
CUST_01766,B,test
CUST_03282,A,test
CUST_04460,B,test
CUST_01367,C,test
CUST_00041,A,test
CUST_04785,B,test
CUST_00594,B,test
CUST_03879,B,test
CUST_00140,D,test
CUST_01522,D,test
CUST_04426,B,test
CUST_02176,C,test
CUST_03143,B,test
CUST_01130,B,test
CUST_03863,B,test
CUST_02111,A,test
CUST_00501,C,test
CUST_00539,B,test
CUST_02196,B,test
CUST_02561,C,test
CUST_02311,B,test
CUST_01565,C,test
CUST_03607,C,test
CUST_03519,A,test
CUST_03571,B,test
CUST_04937,D,test
CUST_04582,B,test
CUST_01574,D,test
CUST_03027,D,test
CUST_02197,B,test
CUST_00492,C,test
CUST_04864,B,test
CUST_00976,B,test
CUST_01764,B,test
CUST_00407,B,test
CUST_00884,A,test
CUST_03140,A,test
CUST_04324,B,test
CUST_01742,C,test
CUST_01787,C,test
CUST_03450,A,test
CUST_04537,B,test
CUST_03317,B,test
CUST_00990,C,test
CUST_02472,D,test
CUST_04927,B,test
CUST_04130,A,test
CUST_00072,A,test
CUST_00771,A,test
CUST_01555,A,test
CUST_03771,B,test
CUST_03645,C,test
CUST_02612,A,test
CUST_04513,A,test
CUST_00246,D,test
CUST_04715,B,test
CUST_01436,A,test
CUST_01131,C,test
CUST_01619,B,test
CUST_03239,C,test
CUST_02200,B,test
CUST_01325,D,test
CUST_02467,B,test
CUST_01178,A,test
CUST_02379,B,test
CUST_01285,B,test
CUST_04195,C,test
CUST_04221,B,test
CUST_03458,C,test
CUST_01796,A,test
CUST_01618,C,test
CUST_01569,C,test
CUST_02245,D,test
CUST_02314,C,test
CUST_02386,B,test
CUST_02273,B,test
CUST_04601,A,test
CUST_01201,C,test
CUST_04935,B,test
CUST_00688,B,test
CUST_04007,B,test
CUST_04096,B,test
CUST_01257,A,test
CUST_01612,C,test
CUST_03300,C,test
CUST_01817,B,test
CUST_00375,A,test
CUST_04579,D,test
CUST_02615,B,test
CUST_01882,D,test
CUST_03349,B,test
CUST_03904,A,test
CUST_04505,B,test
CUST_02445,B,test
CUST_02813,C,test
CUST_03415,C,test
CUST_03922,B,test
CUST_03077,D,test
CUST_00871,B,test
CUST_03009,C,test
CUST_01887,A,test
CUST_04973,B,test
CUST_00412,D,test
CUST_04897,A,test
CUST_03788,B,test
CUST_02619,C,test
CUST_02525,C,test
CUST_04824,B,test
CUST_04600,B,test
CUST_00031,C,test
CUST_03756,A,test
CUST_00661,B,test
CUST_01231,D,test
CUST_04172,D,test
CUST_01484,A,test
CUST_03397,C,test
CUST_01688,B,test
CUST_04860,D,test
CUST_03671,A,test
CUST_02991,A,test
CUST_03530,B,test
CUST_04021,B,test
CUST_00918,D,test
CUST_02419,A,test
CUST_03381,B,test
CUST_02093,A,test
CUST_01111,C,test
CUST_03257,C,test
CUST_02202,A,test
CUST_03387,A,test
CUST_04803,D,test
CUST_01554,D,test
CUST_03466,C,test
CUST_04531,B,test
CUST_02877,B,test
CUST_04899,A,test
CUST_03200,B,test
CUST_00268,C,test
CUST_04542,B,test
CUST_00797,D,test
CUST_01467,D,test
CUST_00541,D,test
CUST_01462,C,test
CUST_01990,C,test
CUST_00919,C,test
CUST_04099,B,test
CUST_01491,A,test
CUST_03558,B,test
CUST_04027,B,test
CUST_00699,A,test
CUST_00496,B,test
CUST_00390,C,test
CUST_00108,C,test
CUST_01451,B,test
CUST_03697,D,test
CUST_00753,C,test
CUST_01666,C,test
CUST_03059,A,test
CUST_02491,B,test
CUST_04198,B,test
CUST_02422,A,test
CUST_02956,C,test
CUST_00827,B,test
CUST_02584,B,test
CUST_00781,C,test
CUST_03408,D,test
CUST_01000,B,test
CUST_04427,A,test
CUST_04879,B,test
CUST_02150,C,test
CUST_04478,B,test
CUST_03755,B,test
CUST_00414,B,test
CUST_00070,D,test
CUST_01636,A,test
CUST_01756,C,test
CUST_03112,A,test
CUST_01233,A,test
CUST_00043,A,test
CUST_02154,C,test
CUST_03880,A,test
CUST_00322,C,test
CUST_01952,A,test
CUST_04673,C,test
CUST_04658,B,test
CUST_01738,A,test
CUST_01813,B,test
CUST_00188,B,test
CUST_01065,B,test
CUST_02838,A,test
CUST_02430,D,test
CUST_00494,A,test
CUST_03371,A,test
CUST_04098,A,test
CUST_04959,A,test
CUST_00037,B,test
CUST_01165,A,test
CUST_03608,B,test
CUST_04352,B,test
CUST_03854,D,test
CUST_00288,B,test
CUST_02836,D,test
CUST_00356,C,test
CUST_04414,C,test
CUST_03313,C,test
CUST_03939,A,test
CUST_04138,B,test
CUST_03379,A,test
CUST_00351,B,test
CUST_04508,A,test
CUST_04911,D,test
CUST_03414,B,test
CUST_04238,C,test
CUST_04035,A,test
CUST_00790,D,test
CUST_00086,B,test
CUST_03675,C,test
CUST_02876,B,test
CUST_01478,C,test
CUST_00528,B,test
CUST_01291,B,test
CUST_01323,D,test
CUST_03288,C,test
CUST_03108,A,test
CUST_03451,B,test
CUST_02866,B,test
CUST_02672,B,test
CUST_00892,D,test
CUST_00205,C,test
CUST_03024,B,test
CUST_03334,A,test
CUST_03222,A,test
CUST_03724,A,test
CUST_00977,B,test
CUST_03784,C,test
CUST_03930,A,test
CUST_00248,D,test
CUST_00921,D,test
CUST_02293,A,test
CUST_04952,A,test
CUST_04760,D,test
CUST_03665,B,test
CUST_02278,B,test
CUST_04971,B,test
CUST_04145,D,test
CUST_04923,B,test
CUST_02705,C,test
CUST_02365,B,test
CUST_04991,D,test
CUST_04475,C,test
CUST_03493,D,test
CUST_00780,C,test
CUST_04592,A,test
CUST_00590,A,test
CUST_02778,A,test
CUST_02627,A,test
CUST_04390,A,test
CUST_02258,B,test
CUST_04014,A,test
CUST_02324,B,test
CUST_00399,C,test
CUST_01081,C,test
CUST_02501,C,test
CUST_02948,B,test
CUST_03078,A,test
CUST_03138,C,test
CUST_02215,C,test
CUST_00581,B,test
CUST_02517,A,test
CUST_04972,D,test
CUST_01387,C,test
CUST_00960,C,test
CUST_03557,B,test
CUST_02971,B,test
CUST_00530,D,test
CUST_04359,B,test
CUST_03549,B,test
CUST_01152,C,test
CUST_00717,C,test
CUST_01357,D,test
CUST_00456,B,test
CUST_01566,B,test
CUST_04957,B,test
CUST_03849,C,test
CUST_00985,C,test
CUST_03881,B,test
CUST_00003,C,test
CUST_04062,A,test
CUST_02151,B,test
CUST_02192,D,test
CUST_03548,B,test
CUST_04655,B,test
CUST_03576,B,test
CUST_01439,A,test
CUST_00896,A,test
CUST_03669,A,test
CUST_02947,B,test
CUST_04178,C,test
CUST_04055,C,test
CUST_00983,A,test
CUST_02012,A,test
CUST_02929,C,test
CUST_01515,A,test
CUST_04851,D,test
CUST_01338,C,test
CUST_00299,C,test
CUST_02799,D,test
CUST_01398,A,test
CUST_03621,C,test
CUST_03515,C,test
CUST_04176,D,test
CUST_02008,C,test
CUST_01727,B,test
CUST_03370,C,test
CUST_02092,D,test
CUST_01013,D,test
CUST_04521,D,test
CUST_02443,C,test
CUST_03759,B,test
CUST_04375,B,test
CUST_02105,C,test
CUST_03134,B,test
CUST_01507,B,test
CUST_04501,B,test
CUST_04909,C,test
CUST_01228,B,test
CUST_01076,B,test
CUST_02021,D,test
CUST_01720,A,test
CUST_03395,D,test
CUST_04271,C,test
CUST_01227,B,test
CUST_03868,C,test
CUST_02490,B,test
CUST_04517,B,test
CUST_01295,C,test
CUST_00483,B,test
CUST_02447,B,test
CUST_01622,A,test
CUST_00082,C,test
CUST_04203,A,test
CUST_01845,D,test
CUST_00607,A,test
CUST_00128,D,test
CUST_02931,B,test
CUST_04723,A,test
CUST_02336,B,test
CUST_01193,B,test
CUST_00111,B,test
CUST_03295,D,test
CUST_04613,B,test
CUST_01853,D,test
CUST_01775,C,test
CUST_02858,A,test
CUST_01797,C,test
CUST_01620,C,test
CUST_00823,B,test
CUST_02083,B,test
CUST_03942,D,test
CUST_00107,B,test
CUST_00562,A,test
CUST_00686,B,test
CUST_02076,D,test
CUST_03664,A,test
CUST_04488,B,test
CUST_03918,B,test
CUST_00279,C,test
CUST_01138,B,test
CUST_03229,A,test
CUST_01460,C,test
CUST_01139,B,test
CUST_01002,B,test
CUST_04279,A,test
CUST_01035,A,test
CUST_01058,B,test
CUST_04731,A,test
CUST_04442,C,test
CUST_00746,D,test
CUST_04828,A,test
CUST_02464,B,test
CUST_04730,A,test
CUST_03072,C,test
CUST_04903,A,test
CUST_04143,A,test
CUST_03208,C,test
CUST_00274,D,test
CUST_04616,B,test
CUST_01654,B,test
CUST_00139,B,test
CUST_04089,C,test
CUST_01382,B,test
CUST_01861,C,test
CUST_03463,C,test
CUST_04746,A,test
CUST_04644,A,test
CUST_01166,C,test
CUST_04051,D,test
CUST_00548,C,test
CUST_00765,A,test
CUST_01404,C,test
CUST_02130,B,test
CUST_00759,D,test
CUST_01670,C,test
CUST_02817,B,test
CUST_04904,B,test
CUST_04645,C,test
CUST_02980,D,test
CUST_03275,C,test
CUST_03133,D,test
CUST_01711,A,test
CUST_04329,A,test
CUST_04070,C,test
CUST_04316,A,test
